activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,15740146,[],CHEMBL3624130,Inhibition of human DAT at 10 uM relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc2c1C(NC[C@]1(c3ccccc3)CC[C@H](O)CC1)=NS2(=O)=O,,,CHEMBL3621160,Bioorg. Med. Chem. Lett.,2015,,CHEMBL3622346,,CHEMBL3622346,,0,http://qudt.org/vocab/unit#Percent,2504658,=,1,1,=,,Inhibition,%,,18.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,18.0
,15740874,[],CHEMBL3624130,Inhibition of human DAT at 10 uM relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc2c1C(NC[C@]1(c3ccccc3)CC[C@H](NC(=O)OC(C)C)CC1)=NS2(=O)=O,,,CHEMBL3621160,Bioorg. Med. Chem. Lett.,2015,,CHEMBL3622360,,CHEMBL3622360,,0,http://qudt.org/vocab/unit#Percent,2504672,=,1,1,=,,Inhibition,%,,37.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,37.0
,16401272,[],CHEMBL3743337,Agonist activity at human recombinant DAT expressed in CHO cells assessed as cAMP level at 10 uM after 4 hrs by luciferase reporter gene assay,B,,,BAO_0000201,BAO_0000219,cell-based format,COCCCN1C[C@H]2[C@H](CNC(=O)c3nc(C(C)C)n4ccccc34)[C@H]2C1,,,CHEMBL3739407,Eur. J. Med. Chem.,2015,,CHEMBL3740472,,CHEMBL3740472,,0,http://qudt.org/vocab/unit#Percent,2737175,<,1,1,<,,Inhibition,%,,50.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,50.0
,16401292,[],CHEMBL3743558,Antagonist activity at human recombinant DAT expressed in CHO cells assessed as cAMP level at 10 uM after 4 hrs by luciferase reporter gene assay,B,,,BAO_0000201,BAO_0000219,cell-based format,COCCCN1C[C@H]2[C@H](CNC(=O)c3nc(C(C)C)n4ccccc34)[C@H]2C1,,,CHEMBL3739407,Eur. J. Med. Chem.,2015,,CHEMBL3740472,,CHEMBL3740472,,0,http://qudt.org/vocab/unit#Percent,2737175,<,1,1,<,,Inhibition,%,,50.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,50.0
,16404912,[],CHEMBL3745001,Inhibition of human dopamine transporter at 10 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cc(Cl)c(OCCO)cc1NC(=O)C1=CNC(=O)C[C@H]1c1ccc(F)cc1,,,CHEMBL3739255,J. Med. Chem.,2015,,CHEMBL3741992,,CHEMBL3741992,,0,http://qudt.org/vocab/unit#Percent,2737541,<,1,1,<,,Inhibition,%,,30.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,30.0
,16476499,[],CHEMBL3766994,Inhibition of DAT (unknown origin) at 10 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C1Cc2cc(S(=O)(=O)NNc3ccc(Br)cc3)ccc2N1,,,CHEMBL3763120,J. Med. Chem.,2016,,CHEMBL3763166,,CHEMBL3763166,,0,http://qudt.org/vocab/unit#Percent,2755915,<,1,1,<,,Inhibition,%,,50.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,50.0
Not Active,16484215,[],CHEMBL3773484,Inhibition of DAT (unknown origin),B,,,BAO_0000201,BAO_0000357,single protein format,COc1ncc(C)cc1CC[C@@](O)(CC(=O)O)C(=O)O,,,CHEMBL3769388,J. Med. Chem.,2016,,CHEMBL3771118,,CHEMBL3771118,,0,http://qudt.org/vocab/unit#Percent,2759874,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,16503584,[],CHEMBL3779520,Displacement of [3H]BTCP from human recombinant dopamine transporter expressed in CHO cells at 10'-5 M,B,,,BAO_0000201,BAO_0000219,cell-based format,Cc1cccc(C)c1OCCOCCN[C@H](C)CO.Cl,,,CHEMBL3774372,Bioorg. Med. Chem.,2016,,CHEMBL3775436,,CHEMBL3775947,,0,http://qudt.org/vocab/unit#Percent,2762795,=,1,1,=,,Inhibition,%,,24.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,24.5
,16504470,[],CHEMBL3779520,Displacement of [3H]BTCP from human recombinant dopamine transporter expressed in CHO cells at 10'-5 M,B,,,BAO_0000201,BAO_0000219,cell-based format,Cc1cccc(C)c1OCCOCCN[C@@H](C)CO.Cl,,,CHEMBL3774372,Bioorg. Med. Chem.,2016,,CHEMBL3775769,,CHEMBL3775656,,0,http://qudt.org/vocab/unit#Percent,2762797,=,1,1,=,,Inhibition,%,,16.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,16.2
,16632242,[],CHEMBL3824873,Displacement of [3H]BTCP from human recombinant dopamine transporter expressed in CHO cells at 10 uM after 120 mins by scintillation counting analysis,B,,,BAO_0000201,BAO_0000219,cell-based format,Cc1sc2ccccc2c1[C@@H]1C=CN=CN1,,,CHEMBL3822388,MedChemComm,2016,,CHEMBL3823832,,CHEMBL3823832,,0,http://qudt.org/vocab/unit#Percent,2785300,=,1,1,=,,Inhibition,%,,78.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,78.0
,16804479,[],CHEMBL3869842,Displacement of [3H]WIN35428 from human DAT expressed in HEK cells at 10 uM measured after 90 mins by microbeta scintillation counting method relative to control,B,,,BAO_0000201,BAO_0000219,cell-based format,CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23,,,CHEMBL3868615,Bioorg Med Chem Lett,2016,,CHEMBL3936289,,CHEMBL3936289,,0,http://qudt.org/vocab/unit#Percent,2809404,>,1,1,>,,Inhibition,%,,50.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,50.0
,16838392,[],CHEMBL3876334,Displacement of [3H]BTCP from human recombinant dopamine transporter expressed in CHO cells at 100 uM measured after 120 mins by scintillation counting method relative to control,B,,,BAO_0000201,BAO_0000219,cell-based format,Cc1ccccc1/C=C/C(=O)N[C@@H](C)CO,,,CHEMBL3875185,Bioorg Med Chem,2017,,CHEMBL3883366,,CHEMBL3883366,,0,http://qudt.org/vocab/unit#Percent,2815487,=,1,1,=,,Inhibition,%,,14.8,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,14.8
,16838393,[],CHEMBL3876334,Displacement of [3H]BTCP from human recombinant dopamine transporter expressed in CHO cells at 100 uM measured after 120 mins by scintillation counting method relative to control,B,,,BAO_0000201,BAO_0000219,cell-based format,CCC(CO)NC(=O)/C=C/c1ccc(Cl)cc1,,,CHEMBL3875185,Bioorg Med Chem,2017,,CHEMBL3884786,,CHEMBL3884786,,0,http://qudt.org/vocab/unit#Percent,2815488,=,1,1,=,,Inhibition,%,,29.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,29.5
,16838394,[],CHEMBL3876334,Displacement of [3H]BTCP from human recombinant dopamine transporter expressed in CHO cells at 100 uM measured after 120 mins by scintillation counting method relative to control,B,,,BAO_0000201,BAO_0000219,cell-based format,CC(O)CNC(=O)/C=C/c1ccc(Cl)cc1,,,CHEMBL3875185,Bioorg Med Chem,2017,,CHEMBL3883564,,CHEMBL3883564,,0,http://qudt.org/vocab/unit#Percent,2815493,=,1,1,=,,Inhibition,%,,16.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,16.0
,17995115,[],CHEMBL4001155,Displacement of [3H]BTCP from human recombinant dopamine transporter expressed in CHO cells at 10 uM after 120 mins by scintillation counting relative to control,B,,,BAO_0000201,BAO_0000219,cell-based format,CCCCCCCCCCCCNc1nc(C)cc(NCCN(C)C)n1,,,CHEMBL4000185,J Med Chem,2017,,CHEMBL4083533,,CHEMBL4083533,,0,http://qudt.org/vocab/unit#Percent,2981357,=,1,1,=,,Inhibition,%,,105.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,105.0
,18050159,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCNc1cc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017,,CHEMBL3612940,,CHEMBL3612940,,0,http://qudt.org/vocab/unit#Percent,2991343,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
Not Active,18050160,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4071867,,CHEMBL4071867,,0,http://qudt.org/vocab/unit#Percent,2991344,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050161,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NCCN)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4081828,,CHEMBL4081828,,0,http://qudt.org/vocab/unit#Percent,2991346,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050162,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4066973,,CHEMBL4066973,,0,http://qudt.org/vocab/unit#Percent,2991347,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050163,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4093756,,CHEMBL4093756,,0,http://qudt.org/vocab/unit#Percent,2991348,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050164,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Br)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4071830,,CHEMBL4071830,,0,http://qudt.org/vocab/unit#Percent,2991349,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050165,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4097426,,CHEMBL4097426,,0,http://qudt.org/vocab/unit#Percent,2991350,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050166,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4078926,,CHEMBL4078926,,0,http://qudt.org/vocab/unit#Percent,2991351,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050167,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4105127,,CHEMBL4105127,,0,http://qudt.org/vocab/unit#Percent,2991352,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,18050168,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC(C)C)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4072303,,CHEMBL4072303,,0,http://qudt.org/vocab/unit#Percent,2991353,=,1,1,=,,Inhibition,%,,36.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,36.0
Not Active,18050169,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4068757,,CHEMBL4068757,,0,http://qudt.org/vocab/unit#Percent,2991354,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050170,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCC(C)C)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4081194,,CHEMBL4081194,,0,http://qudt.org/vocab/unit#Percent,2991329,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,18050171,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCC3CCCCC3)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017,,CHEMBL4105446,,CHEMBL4105446,,0,http://qudt.org/vocab/unit#Percent,2991330,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
,18050172,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCc3ccccc3)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017,,CHEMBL4089071,,CHEMBL4089071,,0,http://qudt.org/vocab/unit#Percent,2991331,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
,18050173,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCc3ccccc3)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017,,CHEMBL4067857,,CHEMBL4067857,,0,http://qudt.org/vocab/unit#Percent,2991332,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
,18050174,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCCc3ccccc3)C[C@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4007505,J Med Chem,2017,,CHEMBL4096775,,CHEMBL4096775,,0,http://qudt.org/vocab/unit#Percent,2991333,=,1,1,=,,Inhibition,%,,-20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,20.0,-20.0
Not Active,18050175,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)O)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4078748,,CHEMBL4078748,,0,http://qudt.org/vocab/unit#Percent,2991334,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050176,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc32)[C@H](O)[C@@H]1O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4090355,,CHEMBL4090355,,0,http://qudt.org/vocab/unit#Percent,2991335,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050177,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4086593,,CHEMBL4086593,,0,http://qudt.org/vocab/unit#Percent,2991336,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Active,18050178,[],CHEMBL4011334,"Inhibition of [3H]WIN35,428 binding to recombinant human DAT expressed in HEK293 cell membranes at 10 uM pre-incubated for 10 mins before radioligand addition and measured 90 mins after radioligand addition by micro beta scintillation counting analysis relative to control",B,,,BAO_0000201,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017,,CHEMBL4092411,,CHEMBL4092411,,0,http://qudt.org/vocab/unit#Percent,2991337,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,18106886,[],CHEMBL4022966,Inhibition of recombinant human dopamine transporter at 10 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)CN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1,,,CHEMBL4020821,J Med Chem,2018,,CHEMBL4076989,,CHEMBL4076989,,1,http://qudt.org/vocab/unit#Percent,3002773,=,1,1,=,,Inhibition,%,,95.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,95.0
Active,18145073,[],CHEMBL4032126,"Displacement of [3H]WIN 35,428 from human DAT expressed in HEK293 cells at 2 and 4 uM after 30 mins in presence of increasing concentration of cocaine by liquid scintillation counting",B,,,BAO_0000201,BAO_0000219,cell-based format,Cc1nc(O)cc(C[S+]([O-])C(c2ccccc2)c2ccccc2)n1,,,CHEMBL4028886,J Med Chem,2017,,CHEMBL4077643,,CHEMBL4077643,,0,http://qudt.org/vocab/unit#Percent,3009927,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Active,18145107,[],CHEMBL4032160,"Displacement of [3H]WIN 35,428 from human DAT expressed in HEK293 cells at 1 and 3 uM after 30 mins in presence of increasing concentration of cocaine by liquid scintillation counting",B,,,BAO_0000201,BAO_0000219,cell-based format,[O-][S+](Cc1cccs1)C(c1ccccc1)c1ccccc1,,,CHEMBL4028886,J Med Chem,2017,,CHEMBL4084700,,CHEMBL4084700,,0,http://qudt.org/vocab/unit#Percent,3009942,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,18179533,[],CHEMBL4039253,Displacement of [125I] RTI-55 from human recombinant DAT expressed in CHO-S cell membranes at 10 uM relative to control,A,,,BAO_0000201,BAO_0000219,cell-based format,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,,,CHEMBL4038301,J Med Chem,2017,,CHEMBL2386850,,CHEMBL2386850,,0,http://qudt.org/vocab/unit#Percent,3016030,=,1,1,=,,Inhibition,%,,34.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,34.0
,18179534,[],CHEMBL4039253,Displacement of [125I] RTI-55 from human recombinant DAT expressed in CHO-S cell membranes at 10 uM relative to control,A,,,BAO_0000201,BAO_0000219,cell-based format,Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1,,,CHEMBL4038301,J Med Chem,2017,,CHEMBL2386849,,CHEMBL2386849,,1,http://qudt.org/vocab/unit#Percent,3016031,=,1,1,=,,Inhibition,%,,86.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,86.0
,18212916,[],CHEMBL4046310,Inhibition of re-uptake of [3H]-DA at human DAT at 10 uM expressed in HEK293 cells by liquid scintillation counting,B,,,BAO_0000201,BAO_0000219,cell-based format,CC(=O)c1cccc(-c2nnnn2CCN2CCC(Cc3ccccc3)CC2)c1,,,CHEMBL4043179,Bioorg Med Chem,2017,,CHEMBL4074417,,CHEMBL4074417,,0,http://qudt.org/vocab/unit#Percent,3021823,>,1,1,>,,Inhibition,%,,55.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,55.0
,18212917,[],CHEMBL4046310,Inhibition of re-uptake of [3H]-DA at human DAT at 10 uM expressed in HEK293 cells by liquid scintillation counting,B,,,BAO_0000201,BAO_0000219,cell-based format,O=[N+]([O-])c1ccc(-c2nnnn2CCN2CCC(Cc3ccccc3)CC2)cc1,,,CHEMBL4043179,Bioorg Med Chem,2017,,CHEMBL4068516,,CHEMBL4068516,,0,http://qudt.org/vocab/unit#Percent,3021824,>,1,1,>,,Inhibition,%,,55.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,55.0
,18212918,[],CHEMBL4046310,Inhibition of re-uptake of [3H]-DA at human DAT at 10 uM expressed in HEK293 cells by liquid scintillation counting,B,,,BAO_0000201,BAO_0000219,cell-based format,c1ccc(CC2CCN(CCn3nnnc3-c3cccc4ccccc34)CC2)cc1,,,CHEMBL4043179,Bioorg Med Chem,2017,,CHEMBL4095847,,CHEMBL4095847,,0,http://qudt.org/vocab/unit#Percent,3021825,>,1,1,>,,Inhibition,%,,55.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,55.0
